per_unit_group,footprint_type,unit,centile_25,centile_50,centile_75,centile_up,centile_down,weighted_avg,chart_group
Butter,l_blue_wf_excl_pond,per_g_protein,38.42724515702332,66.63231315738182,125.3592900051203,58.726976847738484,28.205068000358494,97.9430740876926,Dairy and eggs
Butter,l_blue_wf_excl_pond,per_kcal,0.030701760830846764,0.05323642987689229,0.10015682685383784,0.04692039697694555,0.022534669046045525,0.07825241761127523,Dairy and eggs
Butter,l_blue_wf_excl_pond,per_kg_edible_wt,239.00912393570576,414.4385247622856,779.7075735950784,365.2690488327928,175.42940082657987,609.1846614976726,Dairy and eggs
Butter,l_blue_wf_excl_pond,per_kg_nut_adjusted,239.00912393570576,414.4385247622856,779.7075735950784,365.2690488327928,175.42940082657987,609.1846614976726,Dairy and eggs
Butter,l_blue_wf_excl_pond,per_serving,3.393929559887021,5.885027051624456,11.071847545050112,5.186820493425656,2.4910974917374347,8.650422193266953,Dairy and eggs
Butter,l_green_wf,per_g_protein,706.2191402326948,930.5910644821926,1325.4917251988318,394.9006607166392,224.37192424949774,714.1333178796065,Dairy and eggs
Butter,l_green_wf,per_kcal,0.5642395401749896,0.7435033184478361,1.0590124211098493,0.31550910266201315,0.17926377827284656,0.5705626369334337,Dairy and eggs
Butter,l_green_wf,per_kg_edible_wt,4392.529761733222,5788.074428843964,8244.270822153845,2456.1963933098814,1395.544667110742,4441.754228861442,Dairy and eggs
Butter,l_green_wf,per_kg_nut_adjusted,4392.529761733222,5788.074428843964,8244.270822153845,2456.1963933098814,1395.544667110742,4441.754228861442,Dairy and eggs
Butter,l_green_wf,per_serving,62.37392261661174,82.19065688958428,117.06864567458459,34.87798878500031,19.816734272972532,63.07291004983246,Dairy and eggs
Cephalopods,kg_co2e_excl_luc,per_g_protein,0.04711042868888353,0.04895234018649401,0.05051088068447211,0.0015585404979781003,0.0018419114976104822,0.04876342618673909,Aquatic animals
Cephalopods,kg_co2e_excl_luc,per_kcal,0.009225292413379188,0.00958598053781206,0.00989117818156295,0.0003051976437508895,0.0003606881244328716,0.009548986884024072,Aquatic animals
Cephalopods,kg_co2e_excl_luc,per_kg_edible_wt,9.568345323741006,9.942446043165466,10.258992805755394,0.31654676258992787,0.3741007194244599,9.904076738609112,Aquatic animals
Cephalopods,kg_co2e_excl_luc,per_kg_nut_adjusted,6.65,6.91,7.13,0.21999999999999975,0.2599999999999998,6.883333333333333,Aquatic animals
Cephalopods,kg_co2e_excl_luc,per_serving,1.214588618060775,1.2620762933533767,1.3022581724471167,0.04018187909374005,0.04748767529260167,1.2572057625541355,Aquatic animals
Eggs,kg_co2_luc_feed_soy,per_g_protein,0.0,0.0005946922617131028,0.004531446188969687,0.003936753927256584,0.0005946922617131028,0.010326339245530142,Dairy and eggs
Eggs,kg_co2_luc_feed_soy,per_kcal,0.0,4.626927820901105e-05,0.00035256343138318955,0.0003062941531741785,4.626927820901105e-05,0.0008034277460677044,Dairy and eggs
Eggs,kg_co2_luc_feed_soy,per_kg_edible_wt,0.0,0.06658985419091823,0.5074025011326883,0.44081264694177,0.06658985419091823,1.1562777405325342,Dairy and eggs
Eggs,kg_co2_luc_feed_soy,per_kg_nut_adjusted,0.0,0.06658985419091823,0.5074025011326883,0.44081264694177,0.06658985419091823,1.1562777405325342,Dairy and eggs
Eggs,kg_co2_luc_feed_soy,per_serving,0.0,0.0033294927095459115,0.025370125056634413,0.0220406323470885,0.0033294927095459115,0.057813887026626695,Dairy and eggs
Eggs,kg_co2e_excl_luc,per_g_protein,0.015017450452561476,0.030400665227948258,0.050480325875695724,0.020079660647747466,0.015383214775386782,0.03143776809430641,Dairy and eggs
Eggs,kg_co2e_excl_luc,per_kcal,0.0011684137119558158,0.002365285253786504,0.003927557818384579,0.0015622725645980749,0.0011968715418306881,0.002445975728750239,Dairy and eggs
Eggs,kg_co2e_excl_luc,per_kg_edible_wt,1.6815585141039588,3.404072988951404,5.652465579238177,2.2483925902867727,1.7225144748474452,3.5202011666627357,Dairy and eggs
Eggs,kg_co2e_excl_luc,per_kg_nut_adjusted,1.6815585141039588,3.404072988951404,5.652465579238177,2.2483925902867727,1.7225144748474452,3.5202011666627357,Dairy and eggs
Eggs,kg_co2e_excl_luc,per_serving,0.08407792570519794,0.1702036494475702,0.28262327896190886,0.11241962951433868,0.08612572374237225,0.1760100583331368,Dairy and eggs
Eggs,l_blue_wf_excl_pond,per_g_protein,0.7469526986140356,1.5113238681214605,2.646827916667738,1.1355040485462777,0.7643711695074249,2.3445697001110273,Dairy and eggs
Eggs,l_blue_wf_excl_pond,per_kcal,0.05811570865507182,0.117586639376461,0.20593309368931778,0.08834645431285679,0.059470930721389176,0.18241627597836388,Dairy and eggs
Eggs,l_blue_wf_excl_pond,per_kg_edible_wt,83.63900876217778,169.2284270246882,296.374942784081,127.1465157593928,85.5894182625104,262.52999159783474,Dairy and eggs
Eggs,l_blue_wf_excl_pond,per_kg_nut_adjusted,83.63900876217778,169.2284270246882,296.374942784081,127.1465157593928,85.5894182625104,262.52999159783474,Dairy and eggs
Eggs,l_blue_wf_excl_pond,per_serving,4.181950438108888,8.461421351234408,14.81874713920405,6.357325787969641,4.27947091312552,13.126499579891737,Dairy and eggs
Eggs,l_green_wf,per_g_protein,16.8885411039002,26.176510974611332,39.54532105795972,13.368810083348386,9.287969870711134,24.00633218030069,Dairy and eggs
Eggs,l_green_wf,per_kcal,1.3139915502341908,2.036630282251472,3.0767736183830143,1.0401433361315422,0.7226387320172813,1.8677822698223188,Dairy and eggs
Eggs,l_green_wf,per_kg_edible_wt,1891.0713355617643,2931.0790828269733,4428.033342147264,1496.954259320291,1040.007747265209,2688.0762748451107,Dairy and eggs
Eggs,l_green_wf,per_kg_nut_adjusted,1891.0713355617643,2931.0790828269733,4428.033342147264,1496.954259320291,1040.007747265209,2688.0762748451107,Dairy and eggs
Eggs,l_green_wf,per_serving,94.55356677808822,146.55395414134867,221.4016671073632,74.84771296601454,52.000387363260444,134.40381374225555,Dairy and eggs
Farmed carp & tilapia,kg_co2e_excl_luc,per_g_protein,0.014101004324648487,0.019465642781766195,0.03302596570476686,0.013560322923000665,0.005364638457117708,0.022774009009960523,Aquatic animals
Farmed carp & tilapia,kg_co2e_excl_luc,per_kcal,0.0022173212747211377,0.003060887215720223,0.005193188704111379,0.002132301488391156,0.0008435659409990852,0.003581113339580168,Aquatic animals
Farmed carp & tilapia,kg_co2e_excl_luc,per_kg_edible_wt,3.236702127659574,4.468085106382978,7.580680851063829,3.112595744680851,1.231382978723404,5.227477541371158,Aquatic animals
Farmed carp & tilapia,kg_co2e_excl_luc,per_kg_nut_adjusted,1.5212500000000002,2.1,3.56292,1.46292,0.5787499999999999,2.4569144444444446,Aquatic animals
Farmed carp & tilapia,kg_co2e_excl_luc,per_serving,0.3932528351063829,0.5428634042553191,0.921037562042553,0.37817415778723396,0.14961056914893617,0.6351280663215131,Aquatic animals
Farmed crustaceans,l_blue_wf_brackish_pond,per_g_protein,26.35669933876164,26.51062503701058,55.65650045158131,29.145875414570728,0.15392569824894053,33.72013104152879,Aquatic animals
Farmed crustaceans,l_blue_wf_brackish_pond,per_kcal,5.373001768397282,5.404380623475583,11.345975894233536,5.941595270757953,0.03137885507830074,6.874090013625921,Aquatic animals
Farmed crustaceans,l_blue_wf_brackish_pond,per_kg_edible_wt,4734.937786446315,4762.5902855539025,9998.598977148731,5236.008691594829,27.652499107587573,6057.766208898816,Aquatic animals
Farmed crustaceans,l_blue_wf_brackish_pond,per_kg_nut_adjusted,2367.4688932231575,2381.2951427769513,4999.299488574366,2618.0043457974143,13.826249553793787,3028.883104449408,Aquatic animals
Farmed crustaceans,l_blue_wf_brackish_pond,per_serving,649.5158545554162,653.30909058058,1371.5594273676313,718.2503367870513,3.7932360251637647,830.9750567647609,Aquatic animals
Farmed crustaceans,l_blue_wf_excl_pond,per_g_protein,2.087411218015943,2.2377048257130907,2.3601662838366924,0.12246145812360165,0.15029360769714772,2.37607036930729,Aquatic animals
Farmed crustaceans,l_blue_wf_excl_pond,per_kcal,0.4255337142795267,0.45617214170765263,0.4811367862787182,0.024964644571065564,0.030638427428125947,0.4843789479113242,Aquatic animals
Farmed crustaceans,l_blue_wf_excl_pond,per_kg_edible_wt,375.0,402.0,424.0,22.0,27.0,426.85714285714283,Aquatic animals
Farmed crustaceans,l_blue_wf_excl_pond,per_kg_nut_adjusted,187.5,201.0,212.0,11.0,13.5,213.42857142857142,Aquatic animals
Farmed crustaceans,l_blue_wf_excl_pond,per_serving,51.44068548387096,55.14441483870967,58.162268387096766,3.0178535483870945,3.703729354838714,58.55419741935483,Aquatic animals
Farmed crustaceans,l_blue_wf_freshwater_pond,per_g_protein,11.447006827488803,22.788834419196697,22.788834419196697,0.0,11.341827591707894,11.932667143252937,Aquatic animals
Farmed crustaceans,l_blue_wf_freshwater_pond,per_kcal,2.3335542564125515,4.645666972949949,4.645666972949949,0.0,2.312112716537398,2.432559587159845,Aquatic animals
Farmed crustaceans,l_blue_wf_freshwater_pond,per_kg_edible_wt,2056.43599270698,4093.9767082987346,4093.9767082987346,0.0,2037.5407155917546,2143.684071494568,Aquatic animals
Farmed crustaceans,l_blue_wf_freshwater_pond,per_kg_nut_adjusted,1028.21799635349,2046.9883541493673,2046.9883541493673,0.0,1018.7703577958773,1071.842035747284,Aquatic animals
Farmed crustaceans,l_blue_wf_freshwater_pond,per_serving,282.0919389828046,561.5919152797028,561.5919152797028,0.0,279.4999762968982,294.0602082627627,Aquatic animals
Farmed crustaceans,l_green_wf,per_g_protein,16.754954043274633,18.859064551034702,20.957608628880067,2.0985440778453643,2.104110507760069,18.79862902624643,Aquatic animals
Farmed crustaceans,l_green_wf,per_kcal,3.415617279950334,3.844555263944097,4.2723584913664485,0.42780322742235155,0.4289379839937628,3.8322350497401945,Aquatic animals
Farmed crustaceans,l_green_wf,per_kg_edible_wt,3010.0,3388.0,3765.0,377.0,378.0,3377.1428571428573,Aquatic animals
Farmed crustaceans,l_green_wf,per_kg_nut_adjusted,1505.0,1694.0,1882.5,188.5,189.0,1688.5714285714287,Aquatic animals
Farmed crustaceans,l_green_wf,per_serving,412.89723548387093,464.74944645161287,516.4644822580644,51.71503580645157,51.85221096774194,463.2601161290322,Aquatic animals
Farmed salmon,kg_co2e_excl_luc,per_g_protein,0.01863835296354113,0.021319513522886784,0.030310786617321644,0.00899127309443486,0.002681160559345655,0.022417313980087027,Aquatic animals
Farmed salmon,kg_co2e_excl_luc,per_kcal,0.002930799509052114,0.003352400283884054,0.004766238664478633,0.0014138383805945786,0.0004216007748319402,0.003525024605748402,Aquatic animals
Farmed salmon,kg_co2e_excl_luc,per_kg_edible_wt,2.8725,3.2857142857142865,4.671428571428572,1.3857142857142852,0.4132142857142864,3.454904761904762,Aquatic animals
Farmed salmon,kg_co2e_excl_luc,per_kg_nut_adjusted,2.01075,2.3000000000000003,3.27,0.9699999999999998,0.28925000000000045,2.4184333333333337,Aquatic animals
Farmed salmon,kg_co2e_excl_luc,per_serving,0.3490030050000001,0.39920771428571444,0.5675692285714287,0.16836151428571422,0.050204709285714355,0.4197640187619049,Aquatic animals
Forage fish,kg_co2e_excl_luc,per_g_protein,0.002655360230815793,0.0026778632836193163,0.004314960375075664,0.0016370970914563474,2.250305280352338e-05,0.00351703962775072,Aquatic animals
Forage fish,kg_co2e_excl_luc,per_kcal,0.00036677173564835566,0.0003698799706962231,0.000596004070428578,0.00022612409973235493,3.1082350478674387e-06,0.0004857912360229456,Aquatic animals
Forage fish,kg_co2e_excl_luc,per_kg_edible_wt,0.6616822429906543,0.6672897196261682,1.0752336448598132,0.407943925233645,0.005607476635513975,0.8764018691588786,Aquatic animals
Forage fish,kg_co2e_excl_luc,per_kg_nut_adjusted,0.354,0.357,0.57525,0.21825000000000006,0.0030000000000000027,0.468875,Aquatic animals
Forage fish,kg_co2e_excl_luc,per_serving,0.0803930691588785,0.08107436635514019,0.13063873738317758,0.04956437102803739,0.0006812971962616848,0.10648107429906543,Aquatic animals
Fruits,kg_co2e_excl_luc,per_g_protein,0.02579983434932558,0.03558808926234759,0.07137389013170822,0.03578580086936063,0.009788254913022012,0.05712096365430548,Plant foods
Fruits,kg_co2e_excl_luc,per_kcal,0.00034239836353946665,0.00044100909223883307,0.00059461587426288,0.00015360678202404695,9.861072869936642e-05,0.0006497836877884198,Plant foods
Fruits,kg_co2e_excl_luc,per_kg_edible_wt,0.12,0.18,0.27,0.09000000000000002,0.06,0.2655395493059711,Plant foods
Fruits,kg_co2e_excl_luc,per_kg_nut_adjusted,0.12,0.18,0.27,0.09000000000000002,0.06,0.2655395493059711,Plant foods
Fruits,kg_co2e_excl_luc,per_serving,0.016800000000000002,0.0252,0.03780000000000001,0.012600000000000007,0.008399999999999998,0.03717553690283597,Plant foods
Fruits,l_blue_wf_excl_pond,per_g_protein,9.27753584391387,22.56317979727505,51.576246163025004,29.013066365749953,13.28564395336118,28.927070216359972,Plant foods
Fruits,l_blue_wf_excl_pond,per_kcal,0.10370077755934719,0.3134463503920567,0.6704929354749042,0.3570465850828475,0.2097455728327095,0.33380048258321365,Plant foods
Fruits,l_blue_wf_excl_pond,per_kg_edible_wt,46.66332724343901,120.39115201884577,200.12004700280247,79.72889498395669,73.72782477540676,158.30212651913453,Plant foods
Fruits,l_blue_wf_excl_pond,per_kg_nut_adjusted,46.66332724343901,120.39115201884577,200.12004700280247,79.72889498395669,73.72782477540676,158.30212651913453,Plant foods
Fruits,l_blue_wf_excl_pond,per_serving,6.53286581408146,16.854761282638407,28.016806580392345,11.162045297753938,10.321895468556946,22.162297712678836,Plant foods
Fruits,l_green_wf,per_g_protein,58.07869514925987,113.27135005872138,197.06192903256343,83.79057897384205,55.19265490946151,136.7898620004602,Plant foods
Fruits,l_green_wf,per_kcal,0.7044801862889858,1.390664560920992,2.366976017419103,0.9763114564981108,0.6861843746320062,1.5673364714658802,Plant foods
Fruits,l_green_wf,per_kg_edible_wt,287.16658423850475,526.8436228820333,1106.6374153770223,579.793792494989,239.67703864352853,672.5702905916692,Plant foods
Fruits,l_green_wf,per_kg_nut_adjusted,287.16658423850475,526.8436228820333,1106.6374153770223,579.793792494989,239.67703864352853,672.5702905916692,Plant foods
Fruits,l_green_wf,per_serving,40.203321793390664,73.75810720348466,154.92923815278314,81.17113094929849,33.55478541009399,94.15984068283369,Plant foods
Full-fat cheese,kg_co2_luc_feed_palm,per_g_protein,0.0,0.0,4.1074627858712646e-05,4.1074627858712646e-05,0.0,6.024752142617425e-05,Dairy and eggs
Full-fat cheese,kg_co2_luc_feed_palm,per_kcal,0.0,0.0,2.8036916009517236e-06,2.8036916009517236e-06,0.0,4.112404143544634e-06,Dairy and eggs
Full-fat cheese,kg_co2_luc_feed_palm,per_kg_edible_wt,0.0,0.0,0.010196091788794435,0.010196091788794435,0.0,0.014955443068690653,Dairy and eggs
Full-fat cheese,kg_co2_luc_feed_palm,per_kg_nut_adjusted,0.0,0.0,0.00305882753663833,0.00305882753663833,0.0,0.0044866329206071955,Dairy and eggs
Full-fat cheese,kg_co2_luc_feed_palm,per_serving,0.0,0.0,0.000305882753663833,0.000305882753663833,0.0,0.00044866329206071955,Dairy and eggs
Full-fat cheese,kg_co2_luc_feed_soy,per_g_protein,0.0,0.00013898660786080085,0.00042921232784670605,0.00029022571998590517,0.00013898660786080085,0.0004698791368405092,Dairy and eggs
Full-fat cheese,kg_co2_luc_feed_soy,per_kcal,0.0,9.487014378912775e-06,2.929738043514591e-05,1.9810366056233138e-05,9.487014378912775e-06,3.207323494089158e-05,Dairy and eggs
Full-fat cheese,kg_co2_luc_feed_soy,per_kg_edible_wt,0.0,0.034501108957979455,0.1065448068491473,0.07204369789116785,0.034501108957979455,0.11663966440170905,Dairy and eggs
Full-fat cheese,kg_co2_luc_feed_soy,per_kg_nut_adjusted,0.0,0.010350332687393837,0.03196344205474419,0.021613109367350353,0.010350332687393837,0.034991899320512714,Dairy and eggs
Full-fat cheese,kg_co2_luc_feed_soy,per_serving,0.0,0.0010350332687393837,0.003196344205474419,0.0021613109367350355,0.0010350332687393837,0.0034991899320512714,Dairy and eggs
Full-fat cheese,kg_co2_luc_pasture,per_g_protein,0.0,0.0,0.0,0.0,0.0,0.0006153890662242919,Dairy and eggs
Full-fat cheese,kg_co2_luc_pasture,per_kcal,0.0,0.0,0.0,0.0,0.0,4.200552132146931e-05,Dairy and eggs
Full-fat cheese,kg_co2_luc_pasture,per_kg_edible_wt,0.0,0.0,0.0,0.0,0.0,0.15276007920574342,Dairy and eggs
Full-fat cheese,kg_co2_luc_pasture,per_kg_nut_adjusted,0.0,0.0,0.0,0.0,0.0,0.04582802376172302,Dairy and eggs
Full-fat cheese,kg_co2_luc_pasture,per_serving,0.0,0.0,0.0,0.0,0.0,0.004582802376172302,Dairy and eggs
Full-fat cheese,kg_co2e_excl_luc,per_g_protein,0.029144011370455684,0.040304632304599984,0.08901578788670313,0.04871115558210314,0.0111606209341443,0.0392481993744046,Dairy and eggs
Full-fat cheese,kg_co2e_excl_luc,per_kcal,0.001989325872371984,0.0027511328760069296,0.006076082240075876,0.0033249493640689462,0.0007618070036349458,0.0026790223715966177,Dairy and eggs
Full-fat cheese,kg_co2e_excl_luc,per_kg_edible_wt,7.234515089192781,10.0049532257452,22.09668574640927,12.09173252066407,2.7704381365524196,9.742711358039701,Dairy and eggs
Full-fat cheese,kg_co2e_excl_luc,per_kg_nut_adjusted,2.1703545267578344,3.00148596772356,6.629005723922781,3.6275197561992205,0.8311314409657258,2.92281340741191,Dairy and eggs
Full-fat cheese,kg_co2e_excl_luc,per_serving,0.21703545267578345,0.300148596772356,0.6629005723922781,0.36275197561992206,0.08311314409657256,0.29228134074119105,Dairy and eggs
Full-fat cheese,l_blue_wf_excl_pond,per_g_protein,0.4503657997089745,0.816722326331987,1.6548986067925346,0.8381762804605476,0.36635652662301255,1.2252810930179139,Dairy and eggs
Full-fat cheese,l_blue_wf_excl_pond,per_kcal,0.03074128423861349,0.05574822331983782,0.11296086090544458,0.057212637585606754,0.02500693908122433,0.08363582309536575,Dairy and eggs
Full-fat cheese,l_blue_wf_excl_pond,per_kg_edible_wt,111.79580368109109,202.73770547314354,410.8009974928001,208.06329201965656,90.94190179205245,304.15560999014673,Dairy and eggs
Full-fat cheese,l_blue_wf_excl_pond,per_kg_nut_adjusted,33.53874110432732,60.82131164194306,123.24029924784003,62.418987605896966,27.28257053761574,91.24668299704402,Dairy and eggs
Full-fat cheese,l_blue_wf_excl_pond,per_serving,3.3538741104327325,6.0821311641943065,12.324029924784003,6.241898760589697,2.728257053761574,9.124668299704403,Dairy and eggs
Full-fat cheese,l_green_wf,per_g_protein,10.079458605284582,13.60869978199721,18.917979157838676,5.3092793758414665,3.5292411767126275,11.232944730797886,Dairy and eggs
Full-fat cheese,l_green_wf,per_kcal,0.6880085080985726,0.9289091409398094,1.2913124728544876,0.3624033319146782,0.24090063284123675,0.7667437159509791,Dairy and eggs
Full-fat cheese,l_green_wf,per_kg_edible_wt,2502.0576077851424,3378.1329092177734,4696.07302628082,1317.9401170630467,876.075301432631,2788.3913136750616,Dairy and eggs
Full-fat cheese,l_green_wf,per_kg_nut_adjusted,750.6172823355428,1013.439872765332,1408.8219078842458,395.3820351189138,262.8225904297892,836.5173941025186,Dairy and eggs
Full-fat cheese,l_green_wf,per_serving,75.06172823355428,101.3439872765332,140.88219078842457,39.53820351189137,26.28225904297892,83.65173941025184,Dairy and eggs
Full-fat yogurt,kg_co2_luc_feed_palm,per_g_protein,0.0,0.0,0.00011018831183855656,0.00011018831183855656,0.0,0.00016162222336481253,Dairy and eggs
Full-fat yogurt,kg_co2_luc_feed_palm,per_kcal,0.0,0.0,6.268089214422807e-06,6.268089214422807e-06,0.0,9.193919919277038e-06,Dairy and eggs
Full-fat yogurt,kg_co2_luc_feed_palm,per_kg_edible_wt,0.0,0.0,0.003823534420797913,0.003823534420797913,0.0,0.005608291150758996,Dairy and eggs
Full-fat yogurt,kg_co2_luc_feed_palm,per_kg_nut_adjusted,0.0,0.0,0.00305882753663833,0.00305882753663833,0.0,0.0044866329206071955,Dairy and eggs
Full-fat yogurt,kg_co2_luc_feed_palm,per_serving,0.0,0.0,0.0006500008515356451,0.0006500008515356451,0.0,0.0009534094956290291,Dairy and eggs
Full-fat yogurt,kg_co2_luc_feed_soy,per_g_protein,0.0,0.0003728506011309019,0.0011514208232977013,0.0007785702221667994,0.0003728506011309019,0.0012605151052057892,Dairy and eggs
Full-fat yogurt,kg_co2_luc_feed_soy,per_kcal,0.0,2.12096981299054e-05,6.549885666955776e-05,4.428915853965236e-05,2.12096981299054e-05,7.17047117223621e-05,Dairy and eggs
Full-fat yogurt,kg_co2_luc_feed_soy,per_kg_edible_wt,0.0,0.012937915859242295,0.03995430256843023,0.027016386709187934,0.012937915859242295,0.043739874150640894,Dairy and eggs
Full-fat yogurt,kg_co2_luc_feed_soy,per_kg_nut_adjusted,0.0,0.010350332687393837,0.03196344205474419,0.021613109367350353,0.010350332687393837,0.034991899320512714,Dairy and eggs
Full-fat yogurt,kg_co2_luc_feed_soy,per_serving,0.0,0.0021994456960711902,0.00679223143663314,0.004592785740561951,0.0021994456960711902,0.0074357786056089515,Dairy and eggs
Full-fat yogurt,kg_co2_luc_pasture,per_g_protein,0.0,0.0,0.0,0.0,0.0,0.0016508654092839703,Dairy and eggs
Full-fat yogurt,kg_co2_luc_pasture,per_kcal,0.0,0.0,0.0,0.0,0.0,9.390988475762912e-05,Dairy and eggs
